genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,zoo_flag,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Hipposideros,larvatus,mammals,Hipposideros_larvatus,Mammals,Mammals,GCA_031876335.1,GCA_031878685.1,LC,no,HipLar,../groups/mammals/Hipposideros_larvatus/heterozygosity/HipLar_FROH.csv,../groups/mammals/Hipposideros_larvatus/heterozygosity/HipLar_whole_genome_mean_heterozygosity.txt,../groups/mammals/Hipposideros_larvatus/heterozygosity/MSMC/Primary_Results/HipLar.msmc2.final.txt,../groups/mammals/Hipposideros_larvatus/heterozygosity/HipLar_Chroms_Lengths.txt,../groups/mammals/Hipposideros_larvatus/heterozygosity/HipLar_Genome_Align.txt,../groups/mammals/Hipposideros_larvatus/heterozygosity/HipLar_alnROH_bins.txt,../groups/mammals/Hipposideros_larvatus/heterozygosity/ROH/HipLar_Auto_ROH_FROH_percent.csv,config_files/mammals/HipLar_config.yml,,2676206.0,21.0,0.11588646309179,2671721.0,21.0,0.137902104694548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.922,2.92,1937404078.0,0.838944782946568,17,0.0,0.0,0.0,0.0,2309334437.0,SUM-OO; MY; BD; IN; BOR-SB; JAW-OO; BOR-KA; LSI-BA; BOR-SR; KH; LA; CN; MM; TH; ID; VN; MLY-PM,1_6; 14_3; 7_1; 14_4; 1_9; 14_1; 14_2; 7_2,,Phyllorhina leptophylla;Rhinolophus larvatus,78.0,19.95,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3838777423321644,
Rhinolophus,hipposideros,mammals,Rhinolophus_hipposideros,Mammals,Mammals,GCA_964194185.1,,LC,no,RhiHip,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/RhiHip_FROH.csv,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/RhiHip_whole_genome_mean_heterozygosity.txt,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/MSMC/Primary_Results/RhiHip.msmc2.final.txt,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/RhiHip_Chroms_Lengths.txt,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/RhiHip_Genome_Align.txt,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/RhiHip_alnROH_bins.txt,../groups/mammals/Rhinolophus_hipposideros/heterozygosity/ROH/RhiHip_Auto_ROH_FROH_percent.csv,config_files/mammals/RhiHip_config.yml,Terrestrial,46174228.0,215.0,2.35329499491854,46044455.0,215.0,2.41007115927017,12043102.0,13.0,0.613783335151665,12034358.0,13.0,0.629905580077605,4306970.0,2.0,0.2195071013264,4305770.0,2.0,0.225373763148042,0.0,0.0,0.0,0.0,0.0,0.0,8096821.0,8.0,0.412658947628779,8088397.0,9.0,0.423365035690559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186,2.162,1910501888.0,0.97369782355924,28,0.0049266704624162,0.0,0.0092547596801956,0.0,1962109642.0,AD; IT; AZ; BAL-OO; UA; IR; IQ; NL; ER; IN; ET; ES; IL; AF; AT; IE; EG; PS; DJ; MA; SAR-OO; AM; LU; VA; PK; MC; RU; SD; UZ; CZ; GR; CH; LB; KG; DE; PL; MD; MT; BG; BA; SIC-SI; KRI-OO; TR; BE; FR; RS; PT; SY; CY; TJ; GE; MK; CN; COR-OO; JO; LI; SI; SIN-OO; TM; KZ; RO; DZ; SK; GI; GB; SM; HU; TN; SA; ME; HR; AL,3_8; 1_4; 14_5; 3_7; 7_2; 3_5; 4_4; 3_4; 7_1,,Noctilio hipposideros,45.0,9.0,,0.0,0.0,0.0,0.0,1.0,0.9064866768430644,0.09351332315693568,0.0,0.17566495248993585,0.8243350475100641,0.0,0.0,9.334311064337765,
Miniopterus,schreibersii,mammals,Miniopterus_schreibersii,Mammals,Mammals,GCA_964146895.2,,VU,no,MinSch,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MinSch_FROH.csv,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MinSch_whole_genome_mean_heterozygosity.txt,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MSMC/Primary_Results/MinSch.msmc2.final.txt,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MinSch_Chroms_Lengths.txt,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MinSch_Genome_Align.txt,../groups/mammals/Miniopterus_schreibersii/heterozygosity/MinSch_alnROH_bins.txt,../groups/mammals/Miniopterus_schreibersii/heterozygosity/ROH/MinSch_Auto_ROH_FROH_percent.csv,config_files/mammals/MinSch_config.yml,,179955670.0,750.0,9.96488673936008,178978976.0,750.0,10.9894914526571,49811812.0,58.0,2.75828522025617,49735763.0,58.0,3.05382651412576,15866915.0,8.0,0.878616444139013,15831182.0,8.0,0.972050702058204,0.0,0.0,0.0,0.0,0.0,0.0,25029254.0,26.0,1.38597289699555,24865726.0,27.0,1.52678090716707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.682,1628637474.0,0.90184365782348,22,0.0070668086039631,0.0,0.0110996971951046,0.0,1805897796.0,AT; AL; NCS-KR; TUR-OO; MT; SIC-SI; MK; CY; MA; UA; BA; SAR-OO; RO; ES; JO; BG; DZ; NCS-KC; RS; CH; TN; LY; ME; PT; BAL-OO; HR; FR; COR-OO; DE; SK; GI; TUE-OO; SM; IL; LB; KRI-OO; SI; RU-EU; MC; IT; GR; EAI-OO; SY; RU; GE; VA; PS; TR; HU; CZ; KRY-OO; UKR-UK; FRA-FR; ITA-IT; SPA-SP; POR-OO; AD; GRC-OO; YUG-KO; YUG-SE; MOR-SP,3_5; 1_9; 14_2; 14_4; 3_4; 3_8; 4_4; 1_4; 1_6; 7_1; 7_2; 1_5,A2c,Vespertilio schreibersii;Vespertilio orsinii;Vespertilio ursinii,78.0,16.0,,0.0,0.0,0.0,0.0,1.0,0.9115472534606525,0.08845274653934747,0.0,0.13893098818489152,0.8610690118151085,0.0,5.812474309492214,16.402754645660565,
Nyctalus,leisleri,mammals,Nyctalus_leisleri,Mammals,Mammals,GCA_964264875.2,,LC,no,NycLei,../groups/mammals/Nyctalus_leisleri/heterozygosity/NycLei_FROH.csv,../groups/mammals/Nyctalus_leisleri/heterozygosity/NycLei_whole_genome_mean_heterozygosity.txt,../groups/mammals/Nyctalus_leisleri/heterozygosity/MSMC/Primary_Results/NycLei.msmc2.final.txt,../groups/mammals/Nyctalus_leisleri/heterozygosity/NycLei_Chroms_Lengths.txt,../groups/mammals/Nyctalus_leisleri/heterozygosity/NycLei_Genome_Align.txt,../groups/mammals/Nyctalus_leisleri/heterozygosity/NycLei_alnROH_bins.txt,../groups/mammals/Nyctalus_leisleri/heterozygosity/ROH/NycLei_Auto_ROH_FROH_percent.csv,config_files/mammals/NycLei_config.yml,,92487895.0,170.0,4.69026790946906,91165700.0,170.0,5.71950437746073,67982952.0,69.0,3.44756746984646,66692373.0,68.0,4.18411002511628,39530110.0,27.0,2.00466024651963,38333665.0,26.0,2.40495674109466,0.0,0.0,0.0,0.0,0.0,0.0,45031052.0,40.0,2.28362531253665,44903000.0,40.0,2.81710012714342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7405,5.706,1593944055.0,0.808324662449662,21,0.138056541722539,0.0,0.161715632798668,0.0,1971910705.0,BA; BG; IT; CH; HU; GR; ME; PK; NL; DE; MD; SI; CN; CNY-OO; LY; RU; HR; RS; PL; DZ; RO; KZ; LI; LT; ES; SK; COR-OO; MK; AT; BY; IN; GB; TR; IR; LU; AF; LV; AL; AM; MA; GE; IE; PT; BE; UA; CZ; SE; AD; AZ; MDR-OO; FR,6; 3_8; 14_2; 1_4; 14_5,,Vespertilio leisleri,68.0,20.0,,0.0,0.0,0.0,0.0,1.0,0.5795165835396421,0.4204834164603579,0.0,0.49254269972149567,0.5074573002785043,0.0,0.4021565623275534,16.773161916713313,
Corynorhinus,townsendii,mammals,Corynorhinus_townsendii,Mammals,Mammals,GCA_026230055.1,,LC,no,CorTow,../groups/mammals/Corynorhinus_townsendii/heterozygosity/CorTow_FROH.csv,../groups/mammals/Corynorhinus_townsendii/heterozygosity/CorTow_whole_genome_mean_heterozygosity.txt,../groups/mammals/Corynorhinus_townsendii/heterozygosity/MSMC/Primary_Results/CorTow.msmc2.final.txt,../groups/mammals/Corynorhinus_townsendii/heterozygosity/CorTow_Chroms_Lengths.txt,../groups/mammals/Corynorhinus_townsendii/heterozygosity/CorTow_Genome_Align.txt,../groups/mammals/Corynorhinus_townsendii/heterozygosity/CorTow_alnROH_bins.txt,../groups/mammals/Corynorhinus_townsendii/heterozygosity/ROH/CorTow_Auto_ROH_FROH_percent.csv,config_files/mammals/CorTow_config.yml,,20629819.0,100.0,0.988742878561868,20293246.0,100.0,1.11574342602409,5246945.0,7.0,0.251474794953645,5172607.0,7.0,0.284395224679984,1096508.0,1.0,0.0525532713731573,1046461.0,1.0,0.0575354963587685,0.0,0.0,0.0,0.0,0.0,0.0,1608862.0,2.0,0.0771092972308097,1558815.0,2.0,0.0857052434409822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106,2.091,1818809372.0,0.871716234653626,20,0.0012116975533156,0.0,0.001804952426867,0.0,2086469541.0,MX; CA; US,1_4; 3_4; 7_1; 14,,Plecotus townsendii,54.0,12.0,,0.0,0.0,0.0,1.0,1.0,0.9484330402341746,0.05156695976582546,0.0,0.07681447315032779,0.9231855268496723,0.0,0.0,6.290008521995882,
Rhynchonycteris,naso,mammals,Rhynchonycteris_naso,Mammals,Mammals,GCA_037038545.1,,LC,no,RhyNas,../groups/mammals/Rhynchonycteris_naso/heterozygosity/RhyNas_FROH.csv,../groups/mammals/Rhynchonycteris_naso/heterozygosity/RhyNas_whole_genome_mean_heterozygosity.txt,../groups/mammals/Rhynchonycteris_naso/heterozygosity/MSMC/Primary_Results/RhyNas.msmc2.final.txt,../groups/mammals/Rhynchonycteris_naso/heterozygosity/RhyNas_Chroms_Lengths.txt,../groups/mammals/Rhynchonycteris_naso/heterozygosity/RhyNas_Genome_Align.txt,../groups/mammals/Rhynchonycteris_naso/heterozygosity/RhyNas_alnROH_bins.txt,../groups/mammals/Rhynchonycteris_naso/heterozygosity/ROH/RhyNas_Auto_ROH_FROH_percent.csv,config_files/mammals/RhyNas_config.yml,,61983182.0,255.0,2.52631399594761,61392137.0,255.0,2.7590900228434,18949771.0,17.0,0.77235582544475,18364619.0,16.0,0.825344083660428,11495531.0,6.0,0.468535494937153,11494784.0,6.0,0.51659944414608,0.0,0.0,0.0,0.0,0.0,0.0,4963701.0,2.0,0.202310802759354,4962954.0,2.0,0.223045450677678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1645,2.149,2225086405.0,0.90690196046151,10,0.0111817949685419,0.0,0.0048278187799183,0.0,2453502696.0,EC; PA; NI; BR; TT; BZ; CO; GY; PE; VE; BO; SR; MX; GT; GF; SV; HN; CR,7_1; 1_6; 1_9,,,53.0,4.14,,0.0,0.0,0.0,0.0,1.0,0.812764556477322,0.18723544352267807,0.0,0.08084022225843031,0.9191597777415697,0.0,0.0,14.006757335874282,
Pipistrellus,nathusii,mammals,Pipistrellus_nathusii,Mammals,Mammals,GCA_964656225.1,,LC,yes,PipNat,../groups/mammals/Pipistrellus_nathusii/heterozygosity/PipNat_FROH.csv,../groups/mammals/Pipistrellus_nathusii/heterozygosity/PipNat_whole_genome_mean_heterozygosity.txt,../groups/mammals/Pipistrellus_nathusii/heterozygosity/MSMC/Primary_Results/PipNat.msmc2.final.txt,../groups/mammals/Pipistrellus_nathusii/heterozygosity/PipNat_Chroms_Lengths.txt,../groups/mammals/Pipistrellus_nathusii/heterozygosity/PipNat_Genome_Align.txt,../groups/mammals/Pipistrellus_nathusii/heterozygosity/PipNat_alnROH_bins.txt,../groups/mammals/Pipistrellus_nathusii/heterozygosity/ROH/PipNat_Auto_ROH_FROH_percent.csv,config_files/mammals/PipNat_config.yml,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449,4.449,1536971329.0,0.847815906548349,21,0.0,0.0,0.0,0.0,1812859746.0,DE; MC; GR; DK; IE; LI; RU; ME; MK; CH; RS; VA; LT; SE; CZ; LU; COR-OO; LV; SI; HU; SK; RO; PL; HR; SM; ES; SAR-OO; AM; BAL-OO; UA; EE; BY; AL; GB; GE; NL; FR; IT; AZ; TR; AT; NO; AD; FI; PT; SIC-SI; BG; BA; BE,5_1; 14_5; 1_4,,Vespertilio nathusii,58.0,15.5,,0.0,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,
Pipistrellus,pipistrellus,mammals,Pipistrellus_pipistrellus,Mammals,Mammals,GCA_903992545.1,GCA_903992515.1,LC,no,PipPip,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/PipPip_FROH.csv,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/PipPip_whole_genome_mean_heterozygosity.txt,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/MSMC/Primary_Results/PipPip.msmc2.final.txt,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/PipPip_Chroms_Lengths.txt,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/PipPip_Genome_Align.txt,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/PipPip_alnROH_bins.txt,../groups/mammals/Pipistrellus_pipistrellus/heterozygosity/ROH/PipPip_Auto_ROH_FROH_percent.csv,config_files/mammals/PipPip_config.yml,Terrestrial,134409.0,2.0,0.0077174581016248,134409.0,2.0,0.0093611491301462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1185,5.1185,1435817314.0,0.824413540937184,21,0.0,0.0,0.0,0.0,1741622672.0,AL; AT; KRI-OO; TCS-GR; VA; AM; TCS-AR; GI; DZ; AZ; TN; CH; TR; TCS-AD; LB; NO; SM; IE; LV; GE; MT; PL; RO; RU; TM; PT; IR; TCS-AB; AD; BE; BA; BG; TCS-NK; JO; AF; ME; SK; UZ; SIC-SI; LU; MK; MA; KG; HR; FR; TJ; HU; KZ; CZ; LI; DK; PS; SE; GB; MD; LY; DE; RS; BAL-OO; SI; SAR-OO; EE; NL; CY; SY; LT; ES; MC; EAI-OO; UA; PK; BY; IT; COR-OO; FI; GR; IL,14_5; 14_1; 1_4; 14_2; 14_4; 3_5; 3_8; 5_1; 5_4; 5_5; 7_1; 5_7; 5_9,,Vesperugo pipistrellus;Vespertilio pipistrellus,51.0,8.5,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07550060924743353,
Myotis,emarginatus,mammals,Myotis_emarginatus,Mammals,Mammals,GCA_965115925.1,,LC,,MyoEma,../groups/mammals/Myotis_emarginatus/heterozygosity/MyoEma_FROH.csv,../groups/mammals/Myotis_emarginatus/heterozygosity/MyoEma_whole_genome_mean_heterozygosity.txt,../groups/mammals/Myotis_emarginatus/heterozygosity/MSMC/Primary_Results/MyoEma.msmc2.final.txt,../groups/mammals/Myotis_emarginatus/heterozygosity/MyoEma_Chroms_Lengths.txt,../groups/mammals/Myotis_emarginatus/heterozygosity/MyoEma_Genome_Align.txt,../groups/mammals/Myotis_emarginatus/heterozygosity/MyoEma_alnROH_bins.txt,../groups/mammals/Myotis_emarginatus/heterozygosity/ROH/MyoEma_Auto_ROH_FROH_percent.csv,config_files/mammals/MyoEma_config.yml,,133403016.0,603.0,6.65034558205624,131670215.0,603.0,7.5947922208895,52992230.0,38.0,2.64174419162913,52118076.0,38.0,3.00619208507048,39198906.0,18.0,1.9541257698292,38744775.0,18.0,2.23481457647893,0.0,0.0,0.0,0.0,0.0,0.0,33174719.0,16.0,1.65381077994224,32516095.0,18.0,1.87554174920808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215,2.152,1733690813.0,0.864271542323004,21,0.0495011428690082,0.0,0.041543249744959,0.0,2005956147.0,TN; AL; TM; AF; TR; RU; ES; BE; PL; ME; KRI-OO; HU; DZ; RS; RO; HR; SK; LU; MK; DE; UZ; MC; MA; AT; IL; SAR-OO; KZ; AZ; SM; IR; COR-OO; SY; NL; BG; AD; FR; UA; PT; SI; BAL-OO; CY; IT; CZ; BA; KG; TJ; JO; SA; GE; CH; AM; GR; LB; OM,3_8; 14_4; 7_1; 14_5; 4_5; 3_4; 7_2,,Vespertilio emarginatus,55.0,10.5,,0.0,0.0,0.0,1.0,1.0,0.7057438160938669,0.2942561839061332,0.0,0.24695102837038735,0.7530489716296127,0.0,0.0,17.466452739081163,
Myotis,mystacinus,mammals,Myotis_mystacinus,Mammals,Mammals,GCA_964094495.2,,LC,likely,MyoMys,../groups/mammals/Myotis_mystacinus/heterozygosity/MyoMys_FROH.csv,../groups/mammals/Myotis_mystacinus/heterozygosity/MyoMys_whole_genome_mean_heterozygosity.txt,../groups/mammals/Myotis_mystacinus/heterozygosity/MSMC/Primary_Results/MyoMys.msmc2.final.txt,../groups/mammals/Myotis_mystacinus/heterozygosity/MyoMys_Chroms_Lengths.txt,../groups/mammals/Myotis_mystacinus/heterozygosity/MyoMys_Genome_Align.txt,../groups/mammals/Myotis_mystacinus/heterozygosity/MyoMys_alnROH_bins.txt,../groups/mammals/Myotis_mystacinus/heterozygosity/ROH/MyoMys_Auto_ROH_FROH_percent.csv,config_files/mammals/MyoMys_config.yml,,11384801.0,51.0,0.56092521573168,11257531.0,51.0,0.696586731937587,3327588.0,5.0,0.163949112221298,3260211.0,5.0,0.201733375277134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601767.0,1.0,0.029648852386195,601567.0,1.0,0.0372234009901015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351,5.343,1616098970.0,0.796246384447998,21,0.0,0.0,0.0019918241869803,0.0,2029646855.0,RS; GB; CZ; HR; AT; AM; UA; IE; AD; RO; PT; EE; TR; DK; PL; NO; CN; FI; HU; DE; AL; SK; CH; GE; SI; ME; COR-OO; LU; SE; BG; LB; RU; LT; FR; LV; ES; GR; AZ; MK; IT; BE; LI; NL; BA; KRI-OO; MA,7_1; 3_8; 1_1; 14_4; 8_2; 8_3; 7_2; 1_4; 14_5; 1_5; 4_5,,Vespertilio mystacinus,48.0,8.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.053436850407074146,0.9465631495929259,0.0,0.0,2.171607174110839,
Molossus,nigricans,mammals,Molossus_nigricans,Mammals,Mammals,GCA_039880945.1,,DD/NE,no,MolNig,../groups/mammals/Molossus_nigricans/heterozygosity/MolNig_FROH.csv,../groups/mammals/Molossus_nigricans/heterozygosity/MolNig_whole_genome_mean_heterozygosity.txt,../groups/mammals/Molossus_nigricans/heterozygosity/MSMC/Primary_Results/MolNig.msmc2.final.txt,../groups/mammals/Molossus_nigricans/heterozygosity/MolNig_Chroms_Lengths.txt,../groups/mammals/Molossus_nigricans/heterozygosity/MolNig_Genome_Align.txt,../groups/mammals/Molossus_nigricans/heterozygosity/MolNig_alnROH_bins.txt,../groups/mammals/Molossus_nigricans/heterozygosity/ROH/MolNig_Auto_ROH_FROH_percent.csv,config_files/mammals/MolNig_config.yml,,32245821.0,91.0,1.31096098146218,32245544.0,91.0,1.55020199490713,17120756.0,11.0,0.696048120131117,17120722.0,11.0,0.823077365314428,13071972.0,6.0,0.531443911530928,13071956.0,6.0,0.628433257895673,0.0,0.0,0.0,0.0,0.0,0.0,12211768.0,6.0,0.496472127742334,12211768.0,7.0,0.587079787363584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321,4.304,2080086602.0,0.845663806570238,23,0.027154601073672,0.0,0.0253677176119805,0.0,2459708676.0,,,,,,,,,,,,,0.5946120183303458,0.4053879816696542,0.0,0.3787117996830826,0.6212882003169173,0.0,0.15276787938329053,4.744927146196186,
Molossus,alvarezi,mammals,Molossus_alvarezi,Mammals,Mammals,GCA_037157525.1,,DD/NE,no,MolAlv,../groups/mammals/Molossus_alvarezi/heterozygosity/MolAlv_FROH.csv,../groups/mammals/Molossus_alvarezi/heterozygosity/MolAlv_whole_genome_mean_heterozygosity.txt,../groups/mammals/Molossus_alvarezi/heterozygosity/MSMC/Primary_Results/MolAlv.msmc2.final.txt,../groups/mammals/Molossus_alvarezi/heterozygosity/MolAlv_Chroms_Lengths.txt,../groups/mammals/Molossus_alvarezi/heterozygosity/MolAlv_Genome_Align.txt,../groups/mammals/Molossus_alvarezi/heterozygosity/MolAlv_alnROH_bins.txt,../groups/mammals/Molossus_alvarezi/heterozygosity/ROH/MolAlv_Auto_ROH_FROH_percent.csv,config_files/mammals/MolAlv_config.yml,,97457816.0,410.0,4.05355467321464,97394080.0,410.0,4.52446593234113,29081631.0,24.0,1.20958981109072,29064342.0,24.0,1.35019115355791,17089278.0,7.0,0.710792890113237,17075130.0,7.0,0.793229362352373,0.0,0.0,0.0,0.0,0.0,0.0,18796766.0,11.0,0.781812293645304,18782618.0,11.0,0.872551137206464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83642639901998,1.799,2152609423.0,0.895333011177627,23,0.0145670734150168,0.0,0.0160237594286085,0.0,2404255619.0,MX,1_6,,,78.0,18.76,,0.0,0.0,0.0,0.0,1.0,0.8246800010842548,0.1753199989157452,0.0,0.19285174211820688,0.8071482578817931,0.0,0.0,17.818303039370264,
Desmodus,rotundus,mammals,Desmodus_rotundus,Mammals,Mammals,GCA_022682495.2,,LC,,DesRot,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_FROH.csv,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_whole_genome_mean_heterozygosity.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/MSMC/Primary_Results/DesRot.msmc2.final.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_Chroms_Lengths.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_Genome_Align.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/DesRot_alnROH_bins.txt,../groups/mammals/Desmodus_rotundus/heterozygosity/ROH/DesRot_Auto_ROH_FROH_percent.csv,config_files/mammals/DesRot_config.yml,,42436320.0,87.0,2.07903957060273,42243532.0,87.0,2.29667178104597,30521566.0,19.0,1.49531211638433,30413191.0,19.0,1.65348668149389,25460744.0,12.0,1.24737239876092,25412589.0,12.0,1.38161686005846,0.0,0.0,0.0,0.0,0.0,0.0,21725533.0,9.0,1.06437699591848,21722553.0,9.0,1.18099912875125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2425,5.217,1839336920.0,0.901127675620917,13,0.0724312638885648,0.0,0.0619138793247841,0.0,2041150183.0,HN; CL; NI; MX; PE; AR; EC; CR; PA; BR; BO; PY; VE; TT; BZ; UY; GT; CO; SV,14_2; 14_5; 7_1; 6,,,93.0,33.2,,0.0,0.0,1.0,0.0,1.0,0.3984265094121407,0.6015734905878594,0.0,0.5142219878773402,0.4857780121226598,0.0,0.14067439053580616,8.587485438014596,
Glossophaga,mutica,mammals,Glossophaga_mutica,Mammals,Mammals,GCA_039655065.1,,LC,no,GloMut,../groups/mammals/Glossophaga_mutica/heterozygosity/GloMut_FROH.csv,../groups/mammals/Glossophaga_mutica/heterozygosity/GloMut_whole_genome_mean_heterozygosity.txt,../groups/mammals/Glossophaga_mutica/heterozygosity/MSMC/Primary_Results/GloMut.msmc2.final.txt,../groups/mammals/Glossophaga_mutica/heterozygosity/GloMut_Chroms_Lengths.txt,../groups/mammals/Glossophaga_mutica/heterozygosity/GloMut_Genome_Align.txt,../groups/mammals/Glossophaga_mutica/heterozygosity/GloMut_alnROH_bins.txt,../groups/mammals/Glossophaga_mutica/heterozygosity/ROH/GloMut_Auto_ROH_FROH_percent.csv,config_files/mammals/GloMut_config.yml,,930174.0,2.0,0.0431308075714537,930174.0,2.0,0.047755415974412,930174.0,1.0,0.0431308075714537,930174.0,1.0,0.047755415974412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644,4.644,1947787452.0,0.903160546116147,15,0.0,0.0,0.0,0.0,2156634787.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4519243595651517,
