genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Platichthys,flesus,fishes,Platichthys_flesus,Fishes,Ray-finned fishes,GCF_949316205.1,GCA_949316195.1,LC,no,no,PlaFle,../groups/fishes/Platichthys_flesus/heterozygosity/PlaFle_FROH.csv,../groups/fishes/Platichthys_flesus/heterozygosity/PlaFle_whole_genome_mean_heterozygosity.txt,../groups/fishes/Platichthys_flesus/heterozygosity/MSMC/Primary_Results/PlaFle.msmc2.final.txt,../groups/fishes/Platichthys_flesus/heterozygosity/PlaFle_Chroms_Lengths.txt,../groups/fishes/Platichthys_flesus/heterozygosity/PlaFle_Genome_Align.txt,../groups/fishes/Platichthys_flesus/heterozygosity/PlaFle_alnROH_bins.txt,../groups/fishes/Platichthys_flesus/heterozygosity/ROH/PlaFle_Auto_ROH_FROH_percent.csv,config_files/fishes/PlaFle_config.yml,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893,4.893,471547115.0,0.79658738390276,24,0.0,0.0,0.0,0.0,0.0,591959055.0,BE; FR; DE; BA; GB; SI; IT; SE; NO; ES; DK; GR; NL; RU; MA; IE; GI; PT; HR; PL; AL; GRB-OO; IRE-NI; MOR-SP; FRA-FR; POR-OO; COR-OO; BAL-OO; GRC-OO; SIC-SI; SAR-OO; SPA-SP; ITA-IT; GE; BG; EE; LT; NCS-KR; TCS-AB; RO; FI; TCS-GR; TCS-AD; RUS-OO; IM; LV; MC; ME; RU-EU; JE; AZ; IR; KZ,12_4; 9_5; 9_6; 9_10; 5_1; 9_1,,"Pleuronectes flesus;Pleuronectes bogdanovii;Platessa carnaria;Pleuronectes flesoides;Platessa glabra;Pleuronectes italicus;Pleuronectes passer,;Pleuronectes roseus;Flesus vulgaris;Pleuronectes flesus;Pleuronectes flesus;Pleuronectes flesus",600.0,2930.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Plecotus,auritus,mammals,Plecotus_auritus,Mammals,Mammals,GCA_963455305.1,GCA_963455325.1,LC,no,no,PleAur,../groups/mammals/Plecotus_auritus/heterozygosity/PleAur_FROH.csv,../groups/mammals/Plecotus_auritus/heterozygosity/PleAur_whole_genome_mean_heterozygosity.txt,../groups/mammals/Plecotus_auritus/heterozygosity/MSMC/Primary_Results/PleAur.msmc2.final.txt,../groups/mammals/Plecotus_auritus/heterozygosity/PleAur_Chroms_Lengths.txt,../groups/mammals/Plecotus_auritus/heterozygosity/PleAur_Genome_Align.txt,../groups/mammals/Plecotus_auritus/heterozygosity/PleAur_alnROH_bins.txt,../groups/mammals/Plecotus_auritus/heterozygosity/ROH/PleAur_Auto_ROH_FROH_percent.csv,config_files/mammals/PleAur_config.yml,Terrestrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,4.626,4.626,1637523980.0,0.758243607853304,15,0.0,0.0,0.0,0.0,0.0,2159627807.0,AT; BE; GR; LV; HU; LT; AL; AD; SE; LU; PL; NO; IE; SM; TR; PT; CH; RO; FI; FR; DE; GB; RU; RS; ME; BA; NL; BG; HR; CZ; SAR-OO; SK; UA; IT; ES; DK; BY; MD; LI; EE; SI; YUG-KO; YUG-SE; SPA-SP; KRY-OO; UKR-UK; TUE-OO; RUS-OO; GRC-OO; GRB-OO; RUW-OO; ITA-IT; RUC-OO; POR-OO; IRE-NI; RUE-OO; BLT-KA; RU-EU; COR-OO; FRA-FR; SIC-SI,14_3; 14_4; 14_5; 1_1; 1_4; 7_1; 7_2,,Vespertilio auritus,55.0,12.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,0.0,
Pleurodeles,waltl,amphibians,Pleurodeles_waltl,Amphibians,Amphibians,GCA_026652325.1,,NT,yes,,PleWal,../groups/amphibians/Pleurodeles_waltl/heterozygosity/PleWal_FROH.csv,../groups/amphibians/Pleurodeles_waltl/heterozygosity/PleWal_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Pleurodeles_waltl/heterozygosity/MSMC/Primary_Results/PleWal.msmc2.final.txt,../groups/amphibians/Pleurodeles_waltl/heterozygosity/PleWal_Chroms_Lengths.txt,../groups/amphibians/Pleurodeles_waltl/heterozygosity/PleWal_Genome_Align.txt,../groups/amphibians/Pleurodeles_waltl/heterozygosity/PleWal_alnROH_bins.txt,../groups/amphibians/Pleurodeles_waltl/heterozygosity/ROH/PleWal_Auto_ROH_FROH_percent.csv,config_files/amphibians/PleWal_config.yml,,12497042800.0,7552.0,61.8005998526179,11943429560.0,7552.0,69.8466156216144,11483429101.0,2854.0,56.7880592364466,10933725720.0,2780.0,63.9417458645773,10915639612.0,2049.0,53.9802164874235,10386927176.0,2003.0,60.7440020730338,4850143685.0,286.0,23.9850174078292,4370482404.0,258.0,25.5591078776553,3443347598.0,173.0,17.0281042053782,3782579942.0,216.0,22.1209834193473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065227974286139,0.004,17099510769.0,0.84560806874287,16,0.0045559532477405,0.003962208205257,0.0016671688314203,0.0014429069376612,0.0,20221555826.0,ES; GI; MA; PT; POR-OO; SPA-SP,15_2; 5_1; 5_6; 5_7; 5_8; 5_2; 3_8; 14_2; 5_5; 14_1; 1_4; 15_9; 7_1,,Pleurodeles exasperatus;Salamandra fenestrata;Triton costatus;Salamandra major;Salamandra pleurodeles;Bradybates ventricosus,300.0,25.8,,1.0,1.0,0.0,0.0,0.0,0.13032290065266605,0.869677099347334,0.36593194459297324,0.3167080211757869,0.6832919788242131,0.0,56.12189216751774,85.84077122587027,Yes
Pleuronectes,platessa,fishes,Pleuronectes_platessa,Fishes,Ray-finned fishes,GCF_947347685.1,GCA_947347695.1,LC,no,no,PlePla,../groups/fishes/Pleuronectes_platessa/heterozygosity/PlePla_FROH.csv,../groups/fishes/Pleuronectes_platessa/heterozygosity/PlePla_whole_genome_mean_heterozygosity.txt,../groups/fishes/Pleuronectes_platessa/heterozygosity/MSMC/Primary_Results/PlePla.msmc2.final.txt,../groups/fishes/Pleuronectes_platessa/heterozygosity/PlePla_Chroms_Lengths.txt,../groups/fishes/Pleuronectes_platessa/heterozygosity/PlePla_Genome_Align.txt,../groups/fishes/Pleuronectes_platessa/heterozygosity/PlePla_alnROH_bins.txt,../groups/fishes/Pleuronectes_platessa/heterozygosity/ROH/PlePla_Auto_ROH_FROH_percent.csv,config_files/fishes/PlePla_config.yml,Marine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133,5.133,441298071.0,0.704481144328095,24,0.0,0.0,0.0,0.0,0.0,626415731.0,ES; IE; PT; IS; IRE-NI; GB; GG; GI; ITA-IT; MC; LT; FRA-FR; LV; MA; NO; JE; NL; IT; IM; PL; DK; BE; SAR-OO; FO; SPA-SP; FR; POR-OO; RU; SIC-SI; DE; GRB-OO; SE; COR-OO; BAL-OO; MOR-SP; RU-EU; BLT-KA; RUN-OO,9_6; 9_10; 9_5; 9_4; 5_1,,Platessa latus;Platessa vulgaris;Pleuronectes borealis;Platessa platessa;Pleuronectes platessa,1000.0,7000.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,
Pluvialis,apricaria,birds,Pluvialis_apricaria,Birds,Birds,GCA_017639485.1,GCA_017639475.1,LC,no,no,PluApr,../groups/birds/Pluvialis_apricaria/heterozygosity/PluApr_FROH.csv,../groups/birds/Pluvialis_apricaria/heterozygosity/PluApr_whole_genome_mean_heterozygosity.txt,../groups/birds/Pluvialis_apricaria/heterozygosity/MSMC/Primary_Results/PluApr.msmc2.final.txt,../groups/birds/Pluvialis_apricaria/heterozygosity/PluApr_Chroms_Lengths.txt,../groups/birds/Pluvialis_apricaria/heterozygosity/PluApr_Genome_Align.txt,../groups/birds/Pluvialis_apricaria/heterozygosity/PluApr_alnROH_bins.txt,../groups/birds/Pluvialis_apricaria/heterozygosity/ROH/PluApr_Auto_ROH_FROH_percent.csv,config_files/birds/PluApr_config.yml,"Terrestrial, Freshwater",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811,2.811,1049840743.0,0.842808553732008,36,0.0,0.0,0.0,0.0,0.0,1245645572.0,AE; TM; TR; SY; SA; PS; OM; LB; IQ; IR; CY; BH; AZ; RU-EA; RU-CA; RU-EU; RU; BY; PM; EH; GB; SE; SJ; ES; SI; SK; RS; RO; PT; PL; KZ; JO; IL; AM; SL; SN; ST; MR; GH; GM; IN; US; AT; BA; HR; LI; LU; CH; DZ; EG; LY; MA; TN; CA; PK; AL; BE; BG; CZ; DK; EE; FO; FI; FR; DE; GR; GL; HU; IS; IE; IT; LV; LT; MK; MT; ME; NL; NO; UA,9_10; 5_10; 4_4; 4_1; 3_3; 14_2; 14_1,,,240.0,214.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,
Podarcis,bocagei,reptiles,Podarcis_bocagei,Reptiles,Lepidosauria,GCA_964188305.1,,LC,no,,PodBoc,../groups/reptiles/Podarcis_bocagei/heterozygosity/PodBoc_FROH.csv,../groups/reptiles/Podarcis_bocagei/heterozygosity/PodBoc_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_bocagei/heterozygosity/MSMC/Primary_Results/PodBoc.msmc2.final.txt,../groups/reptiles/Podarcis_bocagei/heterozygosity/PodBoc_Chroms_Lengths.txt,../groups/reptiles/Podarcis_bocagei/heterozygosity/PodBoc_Genome_Align.txt,../groups/reptiles/Podarcis_bocagei/heterozygosity/PodBoc_alnROH_bins.txt,../groups/reptiles/Podarcis_bocagei/heterozygosity/ROH/PodBoc_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodBoc_config.yml,,61451237.0,120.0,3.89359255744595,60302568.0,120.0,7.30624819402961,43230570.0,32.0,2.73911858936454,42435544.0,32.0,5.141482809035,31357594.0,16.0,1.98683868020121,30026486.0,15.0,3.63800359398551,0.0,0.0,0.0,0.0,0.0,0.0,33262539.0,20.0,2.10753730298636,41353841.0,32.0,5.01042386988291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.225,4.189,825356139.0,0.522951315048829,18,0.308688986197751,0.153705651845888,0.0,0.211690408502553,0.0,1578265730.0,PT; ES; POR-OO; SPA-SP,14_4; 1_4; 3_4; 3_8; 13_3,,,70.0,8.0,,0.0,0.0,1.0,0.0,0.0,0.5020695304385705,0.4979304695614295,0.0,0.6857724699220099,0.3142275300779901,0.0,0.0,18.266412866649738,
Podarcis,cretensis,reptiles,Podarcis_cretensis,Reptiles,Lepidosauria,GCA_951804945.1,GCA_951804945.1,EN,no,no,PodCre,../groups/reptiles/Podarcis_cretensis/heterozygosity/PodCre_FROH.csv,../groups/reptiles/Podarcis_cretensis/heterozygosity/PodCre_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_cretensis/heterozygosity/MSMC/Primary_Results/PodCre.msmc2.final.txt,../groups/reptiles/Podarcis_cretensis/heterozygosity/PodCre_Chroms_Lengths.txt,../groups/reptiles/Podarcis_cretensis/heterozygosity/PodCre_Genome_Align.txt,../groups/reptiles/Podarcis_cretensis/heterozygosity/PodCre_alnROH_bins.txt,../groups/reptiles/Podarcis_cretensis/heterozygosity/ROH/PodCre_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodCre_config.yml,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.637,3.637,924022362.0,0.614148195143921,18,0.0,0.0,0.0,0.0,0.0,1504559273.0,KRI-OO; GR,3_8; 6; 13_3; 14_4,,Lacerta muralis;Podarcis erhardii;Lacerta erhardii,71.5,8.5,,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,
Podarcis,erhardii,reptiles,Podarcis_erhardii,Reptiles,Lepidosauria,GCA_964252035.1,,LC,no,,PodErh,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_FROH.csv,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/MSMC/Primary_Results/PodErh.msmc2.final.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_Chroms_Lengths.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_Genome_Align.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/PodErh_alnROH_bins.txt,../groups/reptiles/Podarcis_erhardii/heterozygosity/ROH/PodErh_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodErh_config.yml,,1821514.0,4.0,0.122644187965388,1821514.0,4.0,0.162121125341449,1491948.0,2.0,0.100454210588875,1491948.0,2.0,0.13278859712905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,3.21,1123551293.0,0.756497265282871,18,0.0052040881234605,0.0,0.0,0.0,0.0,1485202055.0,MK; RS; GR; AL; BG; EAI-OO; GRC-OO; YUG-SE,13_1; 6; 12_1; 3_8; 13_3,,Lacerta muralis;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii;Podarcis erhardii,84.0,13.7,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3009526104083586,
Podarcis,filfolensis,reptiles,Podarcis_filfolensis,Reptiles,Lepidosauria,GCA_964270895.1,,LC,no,,PodFil,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_FROH.csv,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/MSMC/Primary_Results/PodFil.msmc2.final.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_Chroms_Lengths.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_Genome_Align.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/PodFil_alnROH_bins.txt,../groups/reptiles/Podarcis_filfolensis/heterozygosity/ROH/PodFil_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodFil_config.yml,Terrestrial,99567382.0,292.0,6.69252311003377,98866729.0,292.0,9.0618938727075,50637716.0,35.0,3.40366571624156,50427430.0,35.0,4.62206066242352,34603666.0,12.0,2.32592069556363,34600860.0,12.0,3.17143415581606,0.0,0.0,0.0,0.0,0.0,0.0,39924310.0,19.0,2.68355320748669,43305803.0,24.0,3.96930893565193,0.0,0.0,0.0,9403239.0,1.0,0.861878963121195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744,5.603,1091016187.0,0.733337655188968,18,0.520515184048319,0.182167177910074,0.0,0.227997105263847,0.0495063276416815,1487740578.0,IT; SIC-SI; MT,14_4; 6; 14_1; 13_1; 3_8; 14_2; 12_1; 14_5; 14_3,,Lacerta filfolensis,86.0,14.6,,0.0,0.0,1.0,0.0,0.0,0.6500252375093747,0.3499747624906253,0.0,0.43802200637182975,0.5619779936281702,0.09511024684552877,0.0,20.51109339465341,
Podarcis,gaigeae,reptiles,Podarcis_gaigeae,Reptiles,Lepidosauria,GCA_964106915.2,,VU,no,,PodGai,../groups/reptiles/Podarcis_gaigeae/heterozygosity/PodGai_FROH.csv,../groups/reptiles/Podarcis_gaigeae/heterozygosity/PodGai_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_gaigeae/heterozygosity/MSMC/Primary_Results/PodGai.msmc2.final.txt,../groups/reptiles/Podarcis_gaigeae/heterozygosity/PodGai_Chroms_Lengths.txt,../groups/reptiles/Podarcis_gaigeae/heterozygosity/PodGai_Genome_Align.txt,../groups/reptiles/Podarcis_gaigeae/heterozygosity/PodGai_alnROH_bins.txt,../groups/reptiles/Podarcis_gaigeae/heterozygosity/ROH/PodGai_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodGai_config.yml,,5498329.0,32.0,0.365470885555201,5412859.0,32.0,0.42752144416307,544848.0,1.0,0.0362157450114353,544848.0,1.0,0.0430334881823747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739633.0,3.0,0.0491629961568051,711153.0,3.0,0.0561686823138937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.526,2.5245,1266102338.0,0.841571216768531,18,0.0107991916795592,0.0,0.0,0.0014188209152489,0.0,1504450619.0,EAI-OO; GR,3_8; 6; 12_1; 13_1; 14_4; 14_5; 13_3,,Podarcis milensis;Podarcis taurica;Podarcis erhardii;Lacerta taurica,100.0,22.9,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1313821401961517,0.8686178598038483,0.0,0.0,6.980842007521805,
Podarcis,liolepis,reptiles,Podarcis_liolepis,Reptiles,Lepidosauria,GCA_965112155.1,,LC,no,,PodLio,../groups/reptiles/Podarcis_liolepis/heterozygosity/PodLio_FROH.csv,../groups/reptiles/Podarcis_liolepis/heterozygosity/PodLio_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_liolepis/heterozygosity/MSMC/Primary_Results/PodLio.msmc2.final.txt,../groups/reptiles/Podarcis_liolepis/heterozygosity/PodLio_Chroms_Lengths.txt,../groups/reptiles/Podarcis_liolepis/heterozygosity/PodLio_Genome_Align.txt,../groups/reptiles/Podarcis_liolepis/heterozygosity/PodLio_alnROH_bins.txt,../groups/reptiles/Podarcis_liolepis/heterozygosity/ROH/PodLio_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodLio_config.yml,,21573522.0,64.0,1.41359704464996,21186245.0,64.0,3.25339211537515,12017315.0,7.0,0.787430117744687,11376206.0,6.0,1.7469475550426,9877017.0,4.0,0.6471878834229,9853628.0,4.0,1.51313815369547,0.0,0.0,0.0,0.0,0.0,0.0,9877017.0,4.0,0.6471878834229,12380214.0,10.0,1.90112455577933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.289,6.243,651204781.0,0.426699522629417,18,0.204605830135943,0.0951612584859078,0.0,0.119561723312962,0.0,1526143683.0,AD; FR; FRA-FR; ES; SPA-SP,14_2; 14_4; 14_5; 6; 3_4; 3_8; 4_4; 1_4,,Podarcis hispanicus;Podarcis atrata;Lacerta muralis,80.0,11.8,,0.0,0.0,1.0,0.0,0.0,0.5349044627776172,0.46509553722238284,0.0,0.5843514978704344,0.4156485021295656,0.0,0.0,10.460912518811519,
Podarcis,melisellensis,reptiles,Podarcis_melisellensis,Reptiles,Lepidosauria,GCA_964234715.1,,LC,no,,PodMel,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_FROH.csv,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/MSMC/Primary_Results/PodMel.msmc2.final.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_Chroms_Lengths.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_Genome_Align.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/PodMel_alnROH_bins.txt,../groups/reptiles/Podarcis_melisellensis/heterozygosity/ROH/PodMel_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodMel_config.yml,,22159227.0,30.0,1.48209851048378,22082693.0,30.0,1.94233012479063,18741479.0,9.0,1.25350573421009,18697741.0,9.0,1.6445994883791,17381733.0,7.0,1.16256043538553,17348628.0,7.0,1.52593539149352,0.0,0.0,0.0,0.0,0.0,0.0,17381733.0,7.0,1.16256043538553,17348628.0,7.0,1.52593539149352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.437,3.43,1136917598.0,0.760416362239802,18,0.0667578863890539,0.0524463994056322,0.0,0.0524463994056322,0.0,1495125111.0,IT; SI; HR; BA; AL; ME; ITA-IT,3_8; 14_2; 6; 1_4,,,74.0,9.4,,0.0,0.0,1.0,0.0,0.0,0.21437897089815997,0.7856210291018401,0.0,0.7856210291018401,0.21437897089815994,0.0,0.0,15.026375727625151,
Podarcis,muralis,reptiles,Podarcis_muralis,Reptiles,Lepidosauria,GCA_964188315.1,,LC,no,,PodMur,../groups/reptiles/Podarcis_muralis/heterozygosity/PodMur_FROH.csv,../groups/reptiles/Podarcis_muralis/heterozygosity/PodMur_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_muralis/heterozygosity/MSMC/Primary_Results/PodMur.msmc2.final.txt,../groups/reptiles/Podarcis_muralis/heterozygosity/PodMur_Chroms_Lengths.txt,../groups/reptiles/Podarcis_muralis/heterozygosity/PodMur_Genome_Align.txt,../groups/reptiles/Podarcis_muralis/heterozygosity/PodMur_alnROH_bins.txt,../groups/reptiles/Podarcis_muralis/heterozygosity/ROH/PodMur_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodMur_config.yml,Terrestrial,9521030.0,17.0,0.627777439922356,9511518.0,17.0,1.28842919045724,5969666.0,2.0,0.393615148641642,5969066.0,2.0,0.808569029062013,5969666.0,2.0,0.393615148641642,5969066.0,2.0,0.808569029062013,0.0,0.0,0.0,0.0,0.0,0.0,4847566.0,1.0,0.319628503778967,6283338.0,3.0,0.851140279891101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427,5.417,738225901.0,0.486755704177127,18,0.0699230521661147,0.0438810412071955,0.0,0.04619138298969,0.0,1516625064.0,CZ; DE; BE; MK; ME; BG; FR; HU; TR; RO; HR; GB; LU; AT; US; SI; SK; IT; BA; RS; CH; GR; ES; LI; AL,3_4; 14_3; 14_2; 3_8; 14_1; 1_4; 6; 14_4; 4_4; 14_5,,Seps muralis;Lacerta muralis;Lacertus terrestris,78.0,11.0,,0.0,0.0,1.0,1.0,0.0,0.3724381323780265,0.6275618676219735,0.0,0.6606030709293748,0.33939692907062524,0.0,0.0,9.181664400128932,
Podarcis,pityusensis,reptiles,Podarcis_pityusensis,Reptiles,Lepidosauria,GCA_964106645.2,,EN,no,,PodPit,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_FROH.csv,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/MSMC/Primary_Results/PodPit.msmc2.final.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_Chroms_Lengths.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_Genome_Align.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/PodPit_alnROH_bins.txt,../groups/reptiles/Podarcis_pityusensis/heterozygosity/ROH/PodPit_Auto_ROH_FROH_percent.csv,config_files/reptiles/PodPit_config.yml,,4344712.0,17.0,0.289611223945806,4344512.0,17.0,0.362213955835311,2252259.0,3.0,0.150131812104682,2252059.0,3.0,0.187760374275526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409887.0,2.0,0.0939807056705438,2252059.0,3.0,0.187760374275526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849,3.845,1199432526.0,0.799521629731198,18,0.0139416151601011,0.0,0.0,0.007226896805865,0.0,1500187714.0,BAL-OO; SPA-SP; ES,6; 14_4; 14_3; 13_1; 3_8; 14_2; 14_5; 14_1; 12_1,A2bce+3bce+4ce,Lacerta muralis,82.0,12.7,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5183686913512952,0.48163130864870485,0.0,0.0,2.971149226077513,
